employee_id,date,check_in,check_out,status,overtime_minutes
EMP035,2026-02-13,08:05:00,18:59:00,present,114
EMP038,2026-02-13,09:02:00,17:07:00,late,0
EMP039,2026-02-13,,,absent,0
EMP040,2026-02-13,08:02:00,17:10:00,present,0
EMP041,2026-02-13,07:40:00,17:07:00,present,0
EMP042,2026-02-13,07:51:00,17:00:00,present,0
EMP043,2026-02-13,07:54:00,17:05:00,present,0
EMP044,2026-02-13,07:45:00,17:06:00,present,0
EMP045,2026-02-13,08:41:00,19:04:00,late,115
EMP046,2026-02-13,07:55:00,18:30:00,present,88
EMP047,2026-02-13,07:51:00,17:00:00,present,0
EMP048,2026-02-13,08:03:00,17:09:00,present,0
EMP049,2026-02-13,08:01:00,17:02:00,present,0
EMP050,2026-02-13,07:47:00,17:09:00,present,0
EMP001,2026-02-16,07:54:00,17:08:00,present,0
EMP002,2026-02-16,08:04:00,17:08:00,present,0
EMP003,2026-02-16,08:04:00,17:02:00,present,0
EMP004,2026-02-16,07:53:00,17:06:00,present,0
EMP005,2026-02-16,07:41:00,17:01:00,present,0
EMP007,2026-02-16,07:41:00,17:08:00,present,0
EMP008,2026-02-16,07:37:00,17:06:00,present,0
EMP009,2026-02-16,07:42:00,17:07:00,present,0
EMP010,2026-02-16,08:04:00,17:10:00,present,0
EMP011,2026-02-16,,,absent,0
EMP012,2026-02-16,08:52:00,17:10:00,late,0
EMP013,2026-02-16,08:01:00,17:00:00,present,0
EMP014,2026-02-16,,,absent,0
EMP015,2026-02-16,07:58:00,17:08:00,present,0
EMP016,2026-02-16,08:02:00,17:06:00,present,0
EMP017,2026-02-16,08:02:00,17:10:00,present,0
EMP018,2026-02-16,08:36:00,17:01:00,late,0
EMP019,2026-02-16,08:00:00,17:10:00,present,0
EMP020,2026-02-16,07:55:00,17:01:00,present,0
EMP022,2026-02-16,07:44:00,19:08:00,present,120
EMP023,2026-02-16,07:43:00,17:10:00,present,0
EMP025,2026-02-16,07:49:00,17:08:00,present,0
EMP026,2026-02-16,07:59:00,17:10:00,present,0
EMP027,2026-02-16,07:36:00,17:09:00,present,0
EMP028,2026-02-16,07:42:00,17:04:00,present,0
EMP029,2026-02-16,07:58:00,17:01:00,present,0
EMP032,2026-02-16,07:39:00,17:06:00,present,0
EMP033,2026-02-16,07:45:00,17:00:00,present,0
EMP035,2026-02-16,07:37:00,19:32:00,present,147
EMP038,2026-02-16,08:48:00,17:03:00,late,0
EMP039,2026-02-16,07:44:00,17:05:00,present,0
EMP040,2026-02-16,07:49:00,19:00:00,present,118
EMP041,2026-02-16,07:57:00,17:10:00,present,0
EMP042,2026-02-16,08:07:00,17:03:00,present,0
EMP043,2026-02-16,07:52:00,17:01:00,present,0
EMP044,2026-02-16,07:48:00,17:07:00,present,0
EMP045,2026-02-16,08:56:00,17:09:00,late,0
EMP046,2026-02-16,07:39:00,17:00:00,present,0
EMP047,2026-02-16,08:08:00,17:00:00,present,0
EMP048,2026-02-16,07:46:00,17:01:00,present,0
EMP049,2026-02-16,07:55:00,17:05:00,present,0
EMP050,2026-02-16,07:55:00,17:08:00,present,0
EMP001,2026-02-17,07:48:00,17:04:00,present,0
EMP002,2026-02-17,07:39:00,17:10:00,present,0
EMP003,2026-02-17,09:19:00,17:04:00,late,0
EMP004,2026-02-17,07:55:00,17:00:00,present,0
EMP005,2026-02-17,08:04:00,17:06:00,present,0
EMP007,2026-02-17,07:56:00,17:48:00,present,42
EMP008,2026-02-17,08:00:00,18:17:00,present,70
EMP009,2026-02-17,08:04:00,17:10:00,present,0
EMP010,2026-02-17,07:41:00,17:36:00,present,36
EMP011,2026-02-17,07:49:00,17:03:00,present,0
EMP012,2026-02-17,08:16:00,17:00:00,late,0
EMP013,2026-02-17,07:54:00,18:21:00,present,72
EMP014,2026-02-17,07:43:00,17:05:00,present,0
EMP015,2026-02-17,08:01:00,17:10:00,present,0
EMP016,2026-02-17,08:06:00,17:05:00,present,0
EMP017,2026-02-17,07:53:00,17:05:00,present,0
EMP018,2026-02-17,07:48:00,17:01:00,present,0
EMP019,2026-02-17,,,absent,0
EMP020,2026-02-17,07:59:00,17:01:00,present,0
EMP022,2026-02-17,08:07:00,17:04:00,present,0
EMP023,2026-02-17,08:32:00,17:05:00,late,0
EMP025,2026-02-17,07:47:00,17:03:00,present,0
EMP026,2026-02-17,07:41:00,17:01:00,present,0
EMP027,2026-02-17,07:46:00,17:07:00,present,0
EMP028,2026-02-17,08:10:00,18:28:00,present,85
EMP029,2026-02-17,07:38:00,17:00:00,present,0
EMP032,2026-02-17,07:53:00,17:02:00,present,0
EMP033,2026-02-17,08:02:00,17:00:00,present,0
EMP035,2026-02-17,07:38:00,17:03:00,present,0
EMP038,2026-02-17,08:00:00,17:01:00,present,0
EMP039,2026-02-17,08:06:00,17:03:00,present,0
EMP040,2026-02-17,07:35:00,18:43:00,present,94
EMP041,2026-02-17,07:50:00,17:10:00,present,0
EMP042,2026-02-17,07:44:00,17:10:00,present,0
EMP043,2026-02-17,07:51:00,17:02:00,present,0
EMP044,2026-02-17,08:05:00,17:07:00,present,0
EMP045,2026-02-17,08:53:00,17:08:00,late,0
EMP046,2026-02-17,08:58:00,17:05:00,late,0
EMP047,2026-02-17,07:35:00,17:04:00,present,0
EMP048,2026-02-17,08:05:00,17:10:00,present,0
EMP049,2026-02-17,08:01:00,17:10:00,present,0
EMP050,2026-02-17,08:02:00,17:01:00,present,0
EMP001,2026-02-18,07:52:00,17:10:00,present,0
EMP002,2026-02-18,08:08:00,20:58:00,present,233
EMP003,2026-02-18,07:54:00,17:09:00,present,0
EMP004,2026-02-18,08:02:00,17:05:00,present,0
EMP005,2026-02-18,08:04:00,17:08:00,present,0
EMP007,2026-02-18,07:54:00,18:07:00,present,67
EMP008,2026-02-18,07:42:00,18:09:00,present,69
EMP009,2026-02-18,,,absent,0
EMP010,2026-02-18,07:57:00,17:08:00,present,0
EMP011,2026-02-18,08:50:00,17:03:00,late,0
EMP012,2026-02-18,09:01:00,17:10:00,late,0
EMP013,2026-02-18,07:41:00,17:04:00,present,0
EMP014,2026-02-18,07:55:00,17:03:00,present,0
EMP015,2026-02-18,07:54:00,18:52:00,present,102
EMP016,2026-02-18,08:02:00,18:44:00,present,97
EMP017,2026-02-18,07:57:00,17:06:00,present,0
EMP018,2026-02-18,07:36:00,17:06:00,present,0
EMP019,2026-02-18,07:50:00,17:05:00,present,0
EMP020,2026-02-18,07:53:00,18:22:00,present,80
EMP022,2026-02-18,08:08:00,17:00:00,present,0
EMP023,2026-02-18,08:28:00,17:09:00,late,0
EMP025,2026-02-18,08:07:00,17:00:00,present,0
EMP026,2026-02-18,08:06:00,17:10:00,present,0
EMP027,2026-02-18,07:35:00,17:09:00,present,0
EMP028,2026-02-18,,,absent,0
EMP029,2026-02-18,07:42:00,17:01:00,present,0
EMP032,2026-02-18,07:38:00,17:04:00,present,0
EMP033,2026-02-18,08:09:00,17:09:00,present,0
EMP035,2026-02-18,08:02:00,18:07:00,present,65
EMP038,2026-02-18,08:09:00,17:07:00,present,0
EMP039,2026-02-18,08:06:00,17:04:00,present,0
EMP040,2026-02-18,08:01:00,17:02:00,present,0
EMP041,2026-02-18,07:35:00,17:00:00,present,0
EMP042,2026-02-18,07:37:00,17:05:00,present,0
EMP043,2026-02-18,07:52:00,17:55:00,present,50
EMP044,2026-02-18,08:08:00,17:01:00,present,0
EMP045,2026-02-18,08:04:00,17:02:00,present,0
EMP046,2026-02-18,08:05:00,17:07:00,present,0
EMP047,2026-02-18,08:08:00,17:05:00,present,0
EMP048,2026-02-18,08:00:00,17:35:00,present,33
EMP049,2026-02-18,08:05:00,17:03:00,present,0
EMP050,2026-02-18,07:50:00,17:02:00,present,0
EMP001,2026-02-19,07:39:00,18:03:00,present,62
EMP002,2026-02-19,07:58:00,17:02:00,present,0
EMP003,2026-02-19,08:10:00,17:04:00,present,0
EMP004,2026-02-19,07:45:00,17:03:00,present,0
EMP005,2026-02-19,08:20:00,17:00:00,late,0
EMP007,2026-02-19,07:39:00,21:04:00,present,234
EMP008,2026-02-19,08:05:00,17:05:00,present,0
EMP009,2026-02-19,07:39:00,17:10:00,present,0
EMP010,2026-02-19,08:08:00,17:01:00,present,0
EMP011,2026-02-19,08:53:00,17:04:00,late,0
EMP012,2026-02-19,08:52:00,18:46:00,late,103
EMP013,2026-02-19,08:00:00,17:08:00,present,0
EMP014,2026-02-19,07:51:00,18:27:00,present,83
EMP015,2026-02-19,07:48:00,17:05:00,present,0
EMP016,2026-02-19,07:50:00,17:09:00,present,0
EMP017,2026-02-19,07:37:00,17:01:00,present,0
EMP018,2026-02-19,09:26:00,17:02:00,late,0
EMP019,2026-02-19,08:07:00,17:05:00,present,0
EMP020,2026-02-19,07:49:00,17:37:00,present,37
EMP022,2026-02-19,07:59:00,17:00:00,present,0
EMP023,2026-02-19,08:02:00,17:08:00,present,0
EMP025,2026-02-19,07:58:00,17:05:00,present,0
EMP026,2026-02-19,07:35:00,17:08:00,present,0
EMP027,2026-02-19,,,absent,0
EMP028,2026-02-19,07:38:00,17:53:00,present,46
EMP029,2026-02-19,07:50:00,17:06:00,present,0
EMP032,2026-02-19,07:51:00,17:03:00,present,0
EMP033,2026-02-19,07:49:00,17:04:00,present,0
EMP035,2026-02-19,07:50:00,17:08:00,present,0
EMP038,2026-02-19,08:06:00,17:03:00,present,0
EMP039,2026-02-19,07:54:00,17:03:00,present,0
EMP040,2026-02-19,07:37:00,17:07:00,present,0
EMP041,2026-02-19,08:06:00,17:04:00,present,0
EMP042,2026-02-19,07:40:00,18:54:00,present,108
EMP043,2026-02-19,07:37:00,17:06:00,present,0
EMP044,2026-02-19,07:54:00,18:14:00,present,74
EMP045,2026-02-19,07:51:00,17:09:00,present,0
EMP046,2026-02-19,08:02:00,17:00:00,present,0
EMP047,2026-02-19,07:53:00,17:08:00,present,0
EMP048,2026-02-19,08:08:00,17:06:00,present,0
EMP049,2026-02-19,07:35:00,17:10:00,present,0
EMP050,2026-02-19,08:09:00,17:09:00,present,0
EMP001,2026-02-20,07:51:00,17:09:00,present,0
EMP002,2026-02-20,07:51:00,17:00:00,present,0
EMP003,2026-02-20,08:10:00,17:00:00,present,0
EMP004,2026-02-20,08:10:00,18:23:00,present,76
EMP005,2026-02-20,07:43:00,17:02:00,present,0
EMP007,2026-02-20,07:42:00,17:08:00,present,0
EMP008,2026-02-20,07:49:00,18:07:00,present,63
EMP009,2026-02-20,08:09:00,17:09:00,present,0
EMP010,2026-02-20,07:42:00,17:03:00,present,0
EMP011,2026-02-20,07:39:00,17:04:00,present,0
EMP012,2026-02-20,09:08:00,17:05:00,late,0
EMP013,2026-02-20,07:45:00,17:04:00,present,0
EMP014,2026-02-20,,,absent,0
EMP015,2026-02-20,07:55:00,17:08:00,present,0
EMP016,2026-02-20,07:59:00,17:00:00,present,0
EMP017,2026-02-20,07:40:00,17:03:00,present,0
EMP018,2026-02-20,08:09:00,17:08:00,present,0
EMP019,2026-02-20,08:08:00,17:04:00,present,0
EMP020,2026-02-20,07:56:00,17:05:00,present,0
EMP022,2026-02-20,07:50:00,17:06:00,present,0
EMP023,2026-02-20,08:05:00,17:07:00,present,0
EMP025,2026-02-20,07:43:00,17:03:00,present,0
EMP026,2026-02-20,07:43:00,17:04:00,present,0
EMP027,2026-02-20,08:07:00,17:09:00,present,0
EMP028,2026-02-20,07:46:00,17:00:00,present,0
EMP029,2026-02-20,08:05:00,17:00:00,present,0
EMP032,2026-02-20,07:39:00,17:08:00,present,0
EMP033,2026-02-20,08:00:00,17:03:00,present,0
EMP035,2026-02-20,07:56:00,17:00:00,present,0
EMP038,2026-02-20,08:03:00,17:06:00,present,0
EMP039,2026-02-20,07:46:00,17:09:00,present,0
EMP040,2026-02-20,07:35:00,17:05:00,present,0
EMP041,2026-02-20,07:46:00,17:09:00,present,0
EMP042,2026-02-20,08:06:00,17:09:00,present,0
EMP043,2026-02-20,08:02:00,17:06:00,present,0
EMP044,2026-02-20,07:48:00,17:04:00,present,0
EMP045,2026-02-20,08:31:00,17:07:00,late,0
EMP046,2026-02-20,07:41:00,17:10:00,present,0
EMP047,2026-02-20,07:45:00,17:43:00,present,35
EMP048,2026-02-20,07:36:00,17:04:00,present,0
EMP049,2026-02-20,08:08:00,17:07:00,present,0
EMP050,2026-02-20,07:42:00,17:06:00,present,0
EMP001,2026-02-23,07:52:00,17:01:00,present,0
EMP002,2026-02-23,07:49:00,17:08:00,present,0
EMP003,2026-02-23,07:39:00,17:05:00,present,0
EMP004,2026-02-23,08:08:00,20:32:00,present,202
EMP005,2026-02-23,07:50:00,17:06:00,present,0
EMP007,2026-02-23,08:05:00,18:54:00,present,107
EMP008,2026-02-23,08:08:00,,present,0
EMP009,2026-02-23,07:48:00,17:00:00,present,0
EMP010,2026-02-23,07:50:00,17:07:00,present,0
EMP011,2026-02-23,07:53:00,17:07:00,present,0
EMP012,2026-02-23,08:28:00,17:04:00,late,0
EMP013,2026-02-23,08:02:00,17:07:00,present,0
EMP014,2026-02-23,08:00:00,17:07:00,present,0
EMP015,2026-02-23,07:50:00,18:12:00,present,64
EMP016,2026-02-23,08:10:00,17:04:00,present,0
EMP017,2026-02-23,08:02:00,17:00:00,present,0
EMP018,2026-02-23,07:54:00,17:03:00,present,0
EMP019,2026-02-23,07:42:00,17:09:00,present,0
EMP020,2026-02-23,07:36:00,17:01:00,present,0
EMP022,2026-02-23,08:10:00,17:44:00,present,36
EMP023,2026-02-23,08:00:00,17:03:00,present,0
EMP025,2026-02-23,08:01:00,17:03:00,present,0
EMP026,2026-02-23,,,absent,0
EMP027,2026-02-23,07:41:00,17:07:00,present,0
EMP028,2026-02-23,,,absent,0
EMP029,2026-02-23,07:50:00,18:37:00,present,91
EMP032,2026-02-23,07:52:00,17:01:00,present,0
EMP033,2026-02-23,08:01:00,18:48:00,present,99
EMP035,2026-02-23,08:00:00,20:39:00,present,215
EMP038,2026-02-23,09:14:00,17:04:00,late,0
EMP039,2026-02-23,08:02:00,18:30:00,present,82
EMP040,2026-02-23,08:07:00,17:00:00,present,0
EMP041,2026-02-23,08:09:00,17:07:00,present,0
EMP042,2026-02-23,07:49:00,17:07:00,present,0
EMP043,2026-02-23,07:40:00,17:54:00,present,51
EMP044,2026-02-23,07:44:00,17:07:00,present,0
EMP045,2026-02-23,09:19:00,17:04:00,late,0
EMP046,2026-02-23,08:01:00,17:04:00,present,0
EMP047,2026-02-23,07:55:00,17:03:00,present,0
EMP048,2026-02-23,07:40:00,17:06:00,present,0
EMP049,2026-02-23,07:45:00,17:01:00,present,0
EMP050,2026-02-23,07:37:00,17:07:00,present,0
EMP001,2026-02-24,08:10:00,17:00:00,present,0
EMP002,2026-02-24,07:52:00,17:05:00,present,0
EMP003,2026-02-24,07:58:00,17:04:00,present,0
EMP004,2026-02-24,07:43:00,20:01:00,present,181
EMP005,2026-02-24,07:35:00,17:03:00,present,0
EMP007,2026-02-24,07:41:00,20:08:00,present,179
EMP008,2026-02-24,07:49:00,17:00:00,present,0
EMP009,2026-02-24,08:02:00,17:04:00,present,0
EMP010,2026-02-24,08:10:00,17:10:00,present,0
EMP011,2026-02-24,08:38:00,17:01:00,late,0
EMP012,2026-02-24,09:29:00,17:09:00,late,0
EMP013,2026-02-24,08:05:00,17:00:00,present,0
EMP014,2026-02-24,07:44:00,20:01:00,present,181
EMP015,2026-02-24,08:07:00,17:06:00,present,0
EMP016,2026-02-24,07:42:00,17:06:00,present,0
EMP017,2026-02-24,07:54:00,17:05:00,present,0
EMP018,2026-02-24,07:52:00,17:06:00,present,0
EMP019,2026-02-24,07:42:00,17:06:00,present,0
EMP020,2026-02-24,08:04:00,17:05:00,present,0
EMP022,2026-02-24,07:47:00,17:02:00,present,0
EMP023,2026-02-24,07:47:00,18:14:00,present,69
EMP025,2026-02-24,07:35:00,17:00:00,present,0
EMP026,2026-02-24,07:51:00,17:00:00,present,0
EMP027,2026-02-24,08:05:00,17:10:00,present,0
EMP028,2026-02-24,08:09:00,17:00:00,present,0
EMP029,2026-02-24,07:46:00,17:06:00,present,0
EMP032,2026-02-24,07:38:00,17:08:00,present,0
EMP033,2026-02-24,07:36:00,17:10:00,present,0
EMP035,2026-02-24,07:58:00,17:06:00,present,0
EMP038,2026-02-24,09:20:00,17:04:00,late,0
EMP039,2026-02-24,07:47:00,17:06:00,present,0
EMP040,2026-02-24,07:35:00,17:08:00,present,0
EMP041,2026-02-24,07:40:00,17:07:00,present,0
EMP042,2026-02-24,07:40:00,17:09:00,present,0
EMP043,2026-02-24,07:35:00,17:05:00,present,0
EMP044,2026-02-24,07:54:00,17:10:00,present,0
EMP045,2026-02-24,07:54:00,19:04:00,present,120
EMP046,2026-02-24,08:40:00,17:03:00,late,0
EMP047,2026-02-24,09:18:00,17:05:00,late,0
EMP048,2026-02-24,07:45:00,18:50:00,present,104
EMP049,2026-02-24,08:02:00,17:10:00,present,0
EMP050,2026-02-24,08:07:00,17:04:00,present,0
EMP001,2026-02-25,08:04:00,17:01:00,present,0
EMP002,2026-02-25,08:04:00,17:06:00,present,0
EMP003,2026-02-25,09:01:00,17:00:00,late,0
EMP004,2026-02-25,07:41:00,19:35:00,present,151
EMP005,2026-02-25,08:04:00,17:06:00,present,0
EMP007,2026-02-25,07:58:00,17:06:00,present,0
EMP008,2026-02-25,08:07:00,17:06:00,present,0
EMP009,2026-02-25,07:36:00,17:02:00,present,0
EMP010,2026-02-25,08:08:00,17:09:00,present,0
EMP011,2026-02-25,07:40:00,17:02:00,present,0
EMP012,2026-02-25,08:34:00,17:02:00,late,0
EMP013,2026-02-25,07:48:00,17:03:00,present,0
EMP014,2026-02-25,07:35:00,17:07:00,present,0
EMP015,2026-02-25,08:05:00,17:07:00,present,0
EMP016,2026-02-25,07:43:00,17:02:00,present,0
EMP017,2026-02-25,08:02:00,17:08:00,present,0
EMP018,2026-02-25,07:49:00,17:02:00,present,0
EMP019,2026-02-25,07:35:00,17:06:00,present,0
EMP020,2026-02-25,07:47:00,18:14:00,present,68
EMP022,2026-02-25,07:44:00,17:06:00,present,0
EMP023,2026-02-25,07:46:00,17:10:00,present,0
EMP025,2026-02-25,07:57:00,17:01:00,present,0
EMP026,2026-02-25,07:45:00,17:09:00,present,0
EMP027,2026-02-25,,,absent,0
EMP028,2026-02-25,08:00:00,17:00:00,present,0
EMP029,2026-02-25,08:03:00,17:05:00,present,0
EMP032,2026-02-25,07:46:00,17:08:00,present,0
EMP033,2026-02-25,07:35:00,17:09:00,present,0
EMP035,2026-02-25,08:04:00,17:00:00,present,0
EMP038,2026-02-25,07:58:00,17:05:00,present,0
EMP039,2026-02-25,,,absent,0
EMP040,2026-02-25,07:53:00,17:00:00,present,0
EMP041,2026-02-25,07:42:00,17:00:00,present,0
EMP042,2026-02-25,08:09:00,17:58:00,present,48
EMP043,2026-02-25,08:04:00,17:03:00,present,0
EMP044,2026-02-25,08:08:00,17:00:00,present,0
EMP045,2026-02-25,07:41:00,17:01:00,present,0
EMP046,2026-02-25,07:46:00,17:04:00,present,0
EMP047,2026-02-25,07:42:00,17:09:00,present,0
EMP048,2026-02-25,07:50:00,17:00:00,present,0
EMP049,2026-02-25,08:02:00,17:02:00,present,0
EMP050,2026-02-25,07:46:00,,present,0
EMP001,2026-02-26,07:43:00,17:07:00,present,0
EMP002,2026-02-26,07:49:00,19:26:00,present,143
EMP003,2026-02-26,08:01:00,17:05:00,present,0
EMP004,2026-02-26,07:56:00,19:35:00,present,148
EMP005,2026-02-26,07:45:00,17:04:00,present,0
EMP007,2026-02-26,07:40:00,17:05:00,present,0
EMP008,2026-02-26,07:54:00,17:05:00,present,0
EMP009,2026-02-26,07:45:00,17:09:00,present,0
EMP010,2026-02-26,,,absent,0
EMP011,2026-02-26,08:06:00,17:06:00,present,0
EMP012,2026-02-26,07:48:00,17:03:00,present,0
EMP013,2026-02-26,07:45:00,17:06:00,present,0
EMP014,2026-02-26,07:52:00,19:42:00,present,152
EMP015,2026-02-26,07:55:00,17:08:00,present,0
EMP016,2026-02-26,08:04:00,17:07:00,present,0
EMP017,2026-02-26,07:35:00,17:05:00,present,0
EMP018,2026-02-26,09:30:00,17:06:00,late,0
EMP019,2026-02-26,07:43:00,17:08:00,present,0
EMP020,2026-02-26,07:36:00,17:03:00,present,0
EMP022,2026-02-26,07:58:00,18:56:00,present,106
EMP023,2026-02-26,08:04:00,17:03:00,present,0
EMP025,2026-02-26,07:55:00,17:01:00,present,0
EMP026,2026-02-26,07:50:00,17:07:00,present,0
EMP027,2026-02-26,08:07:00,17:09:00,present,0
EMP028,2026-02-26,07:50:00,,present,0
EMP029,2026-02-26,08:08:00,17:01:00,present,0
EMP032,2026-02-26,08:09:00,17:09:00,present,0
EMP033,2026-02-26,,,absent,0
EMP035,2026-02-26,07:38:00,19:41:00,present,161
EMP038,2026-02-26,08:02:00,17:01:00,present,0
EMP039,2026-02-26,07:42:00,17:05:00,present,0
EMP040,2026-02-26,08:05:00,17:01:00,present,0
EMP041,2026-02-26,08:06:00,17:04:00,present,0
EMP042,2026-02-26,08:03:00,17:09:00,present,0
EMP043,2026-02-26,08:08:00,17:03:00,present,0
EMP044,2026-02-26,07:54:00,17:02:00,present,0
EMP045,2026-02-26,07:44:00,17:02:00,present,0
EMP046,2026-02-26,07:36:00,17:09:00,present,0
EMP047,2026-02-26,08:08:00,17:09:00,present,0
EMP048,2026-02-26,08:07:00,17:05:00,present,0
EMP049,2026-02-26,08:08:00,17:07:00,present,0
EMP050,2026-02-26,07:56:00,17:03:00,present,0
EMP001,2026-02-27,07:42:00,17:05:00,present,0
EMP002,2026-02-27,07:35:00,17:08:00,present,0
EMP003,2026-02-27,08:28:00,17:08:00,late,0
EMP004,2026-02-27,08:09:00,17:00:00,present,0
EMP005,2026-02-27,07:46:00,17:10:00,present,0
EMP007,2026-02-27,07:46:00,20:39:00,present,215
EMP008,2026-02-27,07:39:00,17:02:00,present,0
EMP009,2026-02-27,08:05:00,17:08:00,present,0
EMP010,2026-02-27,07:39:00,17:01:00,present,0
EMP011,2026-02-27,08:06:00,17:00:00,present,0
EMP012,2026-02-27,08:09:00,17:09:00,present,0
EMP013,2026-02-27,07:35:00,17:06:00,present,0
EMP014,2026-02-27,08:07:00,17:10:00,present,0
EMP015,2026-02-27,07:52:00,17:08:00,present,0
EMP016,2026-02-27,07:46:00,17:05:00,present,0
EMP017,2026-02-27,07:46:00,18:35:00,present,85
EMP018,2026-02-27,08:09:00,17:03:00,present,0
EMP019,2026-02-27,08:07:00,17:08:00,present,0
EMP020,2026-02-27,07:48:00,17:02:00,present,0
EMP022,2026-02-27,07:45:00,17:09:00,present,0
EMP023,2026-02-27,08:01:00,17:04:00,present,0
EMP025,2026-02-27,07:54:00,17:04:00,present,0
EMP026,2026-02-27,08:03:00,17:09:00,present,0
EMP027,2026-02-27,08:00:00,18:27:00,present,82
EMP028,2026-02-27,07:52:00,19:03:00,present,120
EMP029,2026-02-27,07:58:00,19:55:00,present,169
EMP032,2026-02-27,07:48:00,17:07:00,present,0
EMP033,2026-02-27,07:55:00,17:09:00,present,0
EMP035,2026-02-27,07:59:00,17:07:00,present,0
EMP038,2026-02-27,08:23:00,17:04:00,late,0
EMP039,2026-02-27,08:05:00,17:01:00,present,0
EMP040,2026-02-27,07:44:00,17:09:00,present,0
EMP041,2026-02-27,07:50:00,17:08:00,present,0
EMP042,2026-02-27,07:53:00,17:02:00,present,0
EMP043,2026-02-27,07:55:00,17:05:00,present,0
EMP044,2026-02-27,07:46:00,17:03:00,present,0
EMP045,2026-02-27,07:51:00,17:00:00,present,0
EMP046,2026-02-27,07:38:00,17:00:00,present,0
EMP047,2026-02-27,,,absent,0
EMP048,2026-02-27,07:37:00,17:05:00,present,0
EMP049,2026-02-27,07:39:00,17:09:00,present,0
EMP050,2026-02-27,07:45:00,17:01:00,present,0
